studyID	enter	check	reference	journal	year	family	genus	epithet	species	where	studytype	SC	matingsystem	tm_species_Moeller	tm_pop	outcrossing_best	matingsystem_certain	pollinator_group	pollinator	mating_system_evidence	population	lat	lon	environment	morph	traitgroup1	traitgroup2	traitgroup3	measurement	scale	dimension	method	h2type	nfam	n	h2	mean	Vp	CVa	Va	evolvability	e_on_log	Ie	notes											
76	ØO	ØO	Hansen_et_al._2007	Evolutionary_Biology	2007	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees	Species-mean_Tm_from_Opedal_et_al._2016_Ecology_Letters	Tulum	20.21667	-87.433333	greenhouse	NA	vegetative	leaf_size	leaf_length	leaf_length_proximal	ratio	linear	diallel	narrowsense	182	202	0.010	50.87	121.54	NA	1.66	0.060	0	4.633	All_parameters_from_Table_5.											
76	ØO	ØO	Hansen_et_al._2007	Evolutionary_Biology	2007	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees	Species-mean_Tm_from_Opedal_et_al._2016_Ecology_Letters	Tulum	20.21667	-87.433333	greenhouse	NA	vegetative	leaf_size	leaf_length	leaf_length_distal	ratio	linear	diallel	narrowsense	182	189	0.180	49.26	75.33	NA	13.37	0.550	0	2.553	All_parameters_from_Table_5.											
76	ØO	ØO	Hansen_et_al._2007	Evolutionary_Biology	2007	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees	Species-mean_Tm_from_Opedal_et_al._2016_Ecology_Letters	Tulum	20.21667	-87.433333	greenhouse	NA	vegetative	leaf_size	leaf_width	leaf_width_proximal	ratio	linear	diallel	narrowsense	182	202	-0.070	28.28	50.21	NA	-3.34	0.000	0	6.696	All_parameters_from_Table_5.											
76	ØO	ØO	Hansen_et_al._2007	Evolutionary_Biology	2007	Euphorbiaceae	Dalechampia	scandens_A	Dalechampia_scandens_A	Central_America	natural	SC	M	0.31	NA	0.31	1	Bees	Solitary_bees	Species-mean_Tm_from_Opedal_et_al._2016_Ecology_Letters	Tulum	20.21667	-87.433333	greenhouse	NA	vegetative	leaf_size	leaf_width	leaf_width_distal	ratio	linear	diallel	narrowsense	182	189	0.290	27.19	34.76	NA	10.19	1.380	0	3.323	All_parameters_from_Table_5.											
10b	ØO	ØO	Delph_et_al_2011	New_Phytologist	2011	Caryophyllaceae	Silene	latifolia	Silene_latifolia	North_America	natural	SI	O	1	1	1	1	Moths	Hacena_bicuris	Species_SI	Giles_County	37.3	-80.71	greenhouse	male	vegetative	functional	SLA	SLA	ratio	ratio	halfsibs	narrowsense	120	265	0.520	252	1341.5625	NA	697.6125	1.099	0	1.014	Heritabilities_in_Table_1,_summary_stats_in_Supplementary_Table_1											
10b	ØO	ØO	Delph_et_al_2011	New_Phytologist	2011	Caryophyllaceae	Silene	latifolia	Silene_latifolia	North_America	natural	SI	O	1	1	1	1	Moths	Hacena_bicuris	Species_SI	Giles_County	37.3	-80.71	greenhouse	female	vegetative	functional	SLA	SLA	ratio	ratio	halfsibs	narrowsense	120	353	0.480	246	1454.6777	NA	698.245296	1.154	1	1.250	Heritabilities_in_Table_1,_summary_stats_in_Supplementary_Table_1											
77	ØO	NA	Galloway_et_al._2009	New_Phytologist	2009	Campanulaceae	Campanula	americana	Campanula_americana	North_America	natural	SC	O	0.938	0.938	0.938	1	Bees	Bumblebees,_Halictid_bees	Outcrossing_rate_reported_in_Galloway_et_al._2003_Heredity	Mountain_Lake_Biological_Station	37.375654	-80.52214	greenhouse	NA	floral	fitness	seedsize	seed_mass	ratio	mass_volume	halfsibs	narrowsense	26	2493	0.064	0.315	0.006084	NA	0.0004	0.403	0	5.896	Additive_variance_from_table_1,_mean_from_SuppMat._nfam_is_half-sib_families,_71_full-sib_families.											
77	ØO	NA	Galloway_et_al._2009	New_Phytologist	2009	Campanulaceae	Campanula	americana	Campanula_americana	North_America	natural	SC	O	0.938	0.938	0.938	1	Bees	Bumblebees,_Halictid_bees	Outcrossing_rate_reported_in_Galloway_et_al._2003_Heredity	Mountain_Lake_Biological_Station	37.375654	-80.52214	greenhouse	NA	lifehistory	germination	time_to_germination	days_to_germination	time	time	halfsibs	narrowsense	26	1747	0.361	15.24	19.9809	NA	0.0166	1.660	1	2.938	Additive_variance_on_natural_log_from_table_1._Ie_as_total_Vp_on_log_-_evolvability._nfam_is_half-sib_families,_71_full-sib_families._Summary_stats_are_on_arithmetic_scale_and_not_used.											
77	ØO	NA	Galloway_et_al._2009	New_Phytologist	2009	Campanulaceae	Campanula	americana	Campanula_americana	North_America	natural	SC	O	0.938	0.938	0.938	1	Bees	Bumblebees,_Halictid_bees	Outcrossing_rate_reported_in_Galloway_et_al._2003_Heredity	Mountain_Lake_Biological_Station	37.375654	-80.52214	greenhouse	NA	lifehistory	flowering	time_to_flowering	days_to_flower	time	time	halfsibs	narrowsense	26	1656	0.641	87.45	119.6836	NA	0.0127	1.270	1	0.711	Additive_variance_on_natural_log_from_table_1._Ie_as_total_Vp_on_log_-_evolvability._nfam_is_half-sib_families,_71_full-sib_families._Summary_stats_are_on_arithmetic_scale_and_not_used.											
77	ØO	NA	Galloway_et_al._2009	New_Phytologist	2009	Campanulaceae	Campanula	americana	Campanula_americana	North_America	natural	SC	O	0.938	0.938	0.938	1	Bees	Bumblebees,_Halictid_bees	Outcrossing_rate_reported_in_Galloway_et_al._2003_Heredity	Mountain_Lake_Biological_Station	37.375654	-80.52214	greenhouse	NA	vegetative	plant_size	biomass	Biomass	ratio	mass_volume	halfsibs	narrowsense	26	1641	0.368	4.78	1.96	NA	0.0315	3.150	1	5.410	Additive_variance_on_natural_log_from_table_1._Ie_as_total_Vp_on_log_-_evolvability._nfam_is_half-sib_families,_71_full-sib_families._Summary_stats_are_on_arithmetic_scale_and_not_used.											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Dune	NA	NA	greenhouse	NA	vegetative	plant_size	height	height	ratio	linear	paternal_halfsibs	narrowsense	43	236	0.294	410.661	4954.863	NA	1456.729722	0.863797734	NA	2.074	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Dune	NA	NA	greenhouse	NA	vegetative	shape	shape	stem_length_over_width	ratio	ratio	paternal_halfsibs	narrowsense	43	236	0.196	0.456	0.017	NA	0.003332	1.602416128	NA	6.573	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Dune	NA	NA	greenhouse	NA	vegetative	plant_size	branches	number_of_branches	ratio	count	paternal_halfsibs	narrowsense	43	236	0.366	15.61	2.46	NA	0.90036	0.369496549	NA	0.640	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Dune	NA	NA	greenhouse	NA	vegetative	plant_size	stem	stem_diameter	ratio	linear	paternal_halfsibs	narrowsense	43	236	0.399	4.778	0.279	NA	0.111321	0.487623703	NA	0.734	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Dune	NA	NA	greenhouse	NA	vegetative	leaf_size	leaf_area	leaf_area	ratio	area	paternal_halfsibs	narrowsense	43	236	0.058	889.75	89658.809	NA	5200.210922	0.656878376	NA	10.669	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Dune	NA	NA	greenhouse	NA	vegetative	shape	shape	perimeter_over_area	ratio	ratio	paternal_halfsibs	narrowsense	43	236	0.126	0.073	0.003	NA	0.000378	7.093263276	NA	49.202	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Dune	NA	NA	greenhouse	NA	vegetative	shape	shape	circularity	NA	NA	paternal_halfsibs	narrowsense	43	236	0.06	47.841	91.997	NA	5.51982	0.24117063	NA	3.778	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Dune	NA	NA	greenhouse	NA	vegetative	shape	shape	number_of_indents	ratio	count	paternal_halfsibs	narrowsense	43	236	0.203	0.127	0.005	NA	0.001015	6.293012586	NA	24.707	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Dune	NA	NA	greenhouse	NA	vegetative	leaf_size	indent_size	indent_width	ratio	linear	paternal_halfsibs	narrowsense	43	236	0.197	6.074	1.8426	NA	0.3629922	0.983892654	NA	4.010	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Dune	NA	NA	greenhouse	NA	vegetative	leaf_size	indent_size	indent_depth	ratio	linear	paternal_halfsibs	narrowsense	43	236	0.088	1.121	0.237	NA	0.020856	1.659662545	NA	17.200	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Tableland	NA	NA	greenhouse	NA	vegetative	plant_size	height	height	ratio	linear	paternal_halfsibs	narrowsense	37	222	0.342	560.649	6764.5095	NA	2313.462249	0.736004235	NA	1.416	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Tableland	NA	NA	greenhouse	NA	vegetative	shape	shape	stem_length_over_width	ratio	ratio	paternal_halfsibs	narrowsense	37	222	0.455	0.907	0.0412	NA	0.018746	2.278736132	NA	2.729	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Tableland	NA	NA	greenhouse	NA	vegetative	plant_size	branches	number_of_branches	ratio	count	paternal_halfsibs	narrowsense	37	222	0.242	22.815	6.0065	NA	1.453573	0.279251749	NA	0.875	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Tableland	NA	NA	greenhouse	NA	vegetative	plant_size	stem	stem_diameter	ratio	linear	paternal_halfsibs	narrowsense	37	222	0.812	6.851	0.4929	NA	0.4002348	0.852720909	NA	0.197	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Tableland	NA	NA	greenhouse	NA	vegetative	leaf_size	leaf_area	leaf_area	ratio	area	paternal_halfsibs	narrowsense	37	222	0.236	1448.901	243800.1365	NA	57536.83221	2.740744322	NA	8.873	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Tableland	NA	NA	greenhouse	NA	vegetative	shape	shape	perimeter_over_area	ratio	ratio	paternal_halfsibs	narrowsense	37	222	0.086	0.04	0.0005	NA	0.000043	2.6875	NA	28.563	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Tableland	NA	NA	greenhouse	NA	vegetative	shape	shape	circularity	NA	NA	paternal_halfsibs	narrowsense	37	222	0.266	52.591	58.5597	NA	15.5768802	0.563193485	NA	1.554	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Tableland	NA	NA	greenhouse	NA	vegetative	shape	shape	number_of_indents	ratio	count	paternal_halfsibs	narrowsense	37	222	0.165	0.167	0.0006	NA	0.000099	0.354978665	NA	1.796	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Tableland	NA	NA	greenhouse	NA	vegetative	leaf_size	indent_size	indent_width	ratio	linear	paternal_halfsibs	narrowsense	37	222	0.262	4.617	0.6983	NA	0.1829546	0.858269312	NA	2.418	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Tableland	NA	NA	greenhouse	NA	vegetative	leaf_size	indent_size	indent_depth	ratio	linear	paternal_halfsibs	narrowsense	37	222	0.514	1.167	0.0511	NA	0.0262654	1.928600642	NA	1.824	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Headland	NA	NA	greenhouse	NA	vegetative	plant_size	height	height	ratio	linear	paternal_halfsibs	narrowsense	44	272	0.421	90.691	1189.3065	NA	500.6980365	6.087619605	NA	8.372	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Headland	NA	NA	greenhouse	NA	vegetative	shape	shape	stem_length_over_width	ratio	ratio	paternal_halfsibs	narrowsense	44	272	0.737	0.218	0.0097	NA	0.0071489	15.04271526	NA	5.368	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Headland	NA	NA	greenhouse	NA	vegetative	plant_size	branches	number_of_branches	ratio	count	paternal_halfsibs	narrowsense	44	272	0.768	16.669	4.2075	NA	3.23136	1.162963947	NA	0.351	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Headland	NA	NA	greenhouse	NA	vegetative	plant_size	stem	stem_diameter	ratio	linear	paternal_halfsibs	narrowsense	44	272	0.822	3.261	0.1733	NA	0.1424526	1.339580394	NA	0.290	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Headland	NA	NA	greenhouse	NA	vegetative	leaf_size	leaf_area	leaf_area	ratio	area	paternal_halfsibs	narrowsense	44	272	1.003	564.437	34821.0434	NA	34925.50653	10.96255445	NA	-0.033	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Headland	NA	NA	greenhouse	NA	vegetative	shape	shape	perimeter_over_area	ratio	ratio	paternal_halfsibs	narrowsense	44	272	0.071	0.097	0.005	NA	0.000355	3.772983314	NA	49.368	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Headland	NA	NA	greenhouse	NA	vegetative	shape	shape	circularity	NA	NA	paternal_halfsibs	narrowsense	44	272	0.083	46.823	64.6767	NA	5.3681661	0.244854152	NA	2.705	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Headland	NA	NA	greenhouse	NA	vegetative	shape	shape	number_of_indents	ratio	count	paternal_halfsibs	narrowsense	44	272	0.219	0.125	0.0009	NA	0.0001971	1.26144	NA	4.499	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Headland	NA	NA	greenhouse	NA	vegetative	leaf_size	indent_size	indent_width	ratio	linear	paternal_halfsibs	narrowsense	44	272	0.158	6.546	2.1658	NA	0.3421964	0.798589203	NA	4.256	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Headland	NA	NA	greenhouse	NA	vegetative	leaf_size	indent_size	indent_depth	ratio	linear	paternal_halfsibs	narrowsense	44	272	0.176	1.253	0.4321	NA	0.0760496	4.843895799	NA	22.678	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Woodland	NA	NA	greenhouse	NA	vegetative	plant_size	height	height	ratio	linear	paternal_halfsibs	narrowsense	38	204	0.173	342.049	4904.5	NA	848.4785	0.725210681	NA	3.467	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Woodland	NA	NA	greenhouse	NA	vegetative	shape	shape	stem_length_over_width	ratio	ratio	paternal_halfsibs	narrowsense	38	204	0.106	0.335	0.0165	NA	0.001749	1.558476275	NA	13.144	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Woodland	NA	NA	greenhouse	NA	vegetative	plant_size	branches	number_of_branches	ratio	count	paternal_halfsibs	narrowsense	38	204	0.278	17.319	2.0901	NA	0.5810478	0.193716332	NA	0.503	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Woodland	NA	NA	greenhouse	NA	vegetative	plant_size	stem	stem_diameter	ratio	linear	paternal_halfsibs	narrowsense	38	204	0.135	5.203	0.5129	NA	0.0692415	0.255775425	NA	1.639	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Woodland	NA	NA	greenhouse	NA	vegetative	leaf_size	leaf_area	leaf_area	ratio	area	paternal_halfsibs	narrowsense	38	204	0.084	652.397	108895.5434	NA	9147.225646	2.149143833	NA	23.436	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Woodland	NA	NA	greenhouse	NA	vegetative	shape	shape	perimeter_over_area	ratio	ratio	paternal_halfsibs	narrowsense	38	204	0.162	3.166	5.2614	NA	0.8523468	8.503437303	NA	43.987	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Woodland	NA	NA	greenhouse	NA	vegetative	shape	shape	circularity	NA	NA	paternal_halfsibs	narrowsense	38	204	0.095	20.283	185.7456	NA	17.645832	4.289214434	NA	40.860	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Woodland	NA	NA	greenhouse	NA	vegetative	shape	shape	number_of_indents	ratio	count	paternal_halfsibs	narrowsense	38	204	0.269	0.06	0.0002	NA	0.0000538	1.494444444	NA	4.061	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Woodland	NA	NA	greenhouse	NA	vegetative	leaf_size	indent_size	indent_width	ratio	linear	paternal_halfsibs	narrowsense	38	204	0.151	8.605	6.4655	NA	0.9762905	1.318491438	NA	7.413	NA											
G1	ØO	NA	Walter_et_al_2018	American_Naturalist	2018	Asteraceae	Senecio	pinnatifolius	Senecio_pinnatifolius	Australia	natural	NA	O	NA	NA	NA	NA	Insects	Insects	Author_description	Woodland	NA	NA	greenhouse	NA	vegetative	leaf_size	indent_size	indent_depth	ratio	linear	paternal_halfsibs	narrowsense	38	204	0.094	2.188	0.4749	NA	0.0446406	0.932471116	NA	8.987	NA											
78	ØO	NA	Andersson_&_Ofori_2013	Annals_of_Botany	2013	Asteraceae	Crepis	tectorum	Crepis_tectorum	Europe	natural	SI	O	NA	NA	NA	NA	Generalized	Diptera,_Hymenoptera	Author_description	Vickleby	56.56	16.45	greenhouse	NA	vegetative	leaf_size	leaf_length	leaf_length	ratio	linear	fullsibs	broadsense	84	442	0.250	59.6	82.52	NA	20.63	0.581	0	1.742	Genetic_variances_and_heritabilities_from_Table_1,_means_in_Table3											
78	ØO	NA	Andersson_&_Ofori_2013	Annals_of_Botany	2013	Asteraceae	Crepis	tectorum	Crepis_tectorum	Europe	natural	SI	O	NA	NA	NA	NA	Generalized	Diptera,_Hymenoptera	Author_description	Vickleby	56.56	16.45	greenhouse	NA	vegetative	leaf_size	leaf_width	maximum_leaf_width	ratio	linear	fullsibs	broadsense	84	442	0.200	12.36	4.8	NA	0.96	0.628	0	2.514	Genetic_variances_and_heritabilities_from_Table_1,_means_in_Table3											
78	ØO	NA	Andersson_&_Ofori_2013	Annals_of_Botany	2013	Asteraceae	Crepis	tectorum	Crepis_tectorum	Europe	natural	SI	O	NA	NA	NA	NA	Generalized	Diptera,_Hymenoptera	Author_description	Vickleby	56.56	16.45	greenhouse	NA	vegetative	leaf_size	leaf_width	minimum_leaf_width	ratio	linear	fullsibs	broadsense	84	442	0.290	1.13	0.448275862	NA	0.13	13.000	1	31.828	Genetic_variances_and_heritabilities_from_Table_1,_means_in_Table3											
78	ØO	NA	Andersson_&_Ofori_2013	Annals_of_Botany	2013	Asteraceae	Crepis	tectorum	Crepis_tectorum	Europe	natural	SI	O	NA	NA	NA	NA	Generalized	Diptera,_Hymenoptera	Author_description	Vickleby	56.56	16.45	greenhouse	NA	vegetative	leaf_size	leaf_length	tip_distance	ratio	linear	fullsibs	broadsense	84	442	0.120	22	26.41666667	NA	3.17	0.655	0	4.803	Genetic_variances_and_heritabilities_from_Table_1,_means_in_Table3											
78	ØO	NA	Andersson_&_Ofori_2013	Annals_of_Botany	2013	Asteraceae	Crepis	tectorum	Crepis_tectorum	Europe	natural	SI	O	NA	NA	NA	NA	Generalized	Diptera,_Hymenoptera	Author_description	Vickleby	56.56	16.45	greenhouse	NA	vegetative	leaf_shape	leaf_shape	number_of_teeth	ratio	count	fullsibs	broadsense	84	442	0.160	15.06	10.4375	NA	1.67	0.736	0	3.866	Genetic_variances_and_heritabilities_from_Table_1,_means_in_Table3											
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Improved	NA	NA	greenhouse	NA	vegetative	plant_size	tiller	tiller_number	ratio	count	NorthCarolinaII	narrowsense	24	288	0.03	105	1690	NA	50.7	0.459863946	0	14.869	Used_results_from_the_North_Carolina_design_in_Tables_3_and_4._Summary_stats_in_Table_1.											
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Improved	NA	NA	greenhouse	NA	vegetative	plant_size	tiller	tiller_dry_weight	ratio	mass_volume	NorthCarolinaII	narrowsense	24	288	0.01	7.06	5.5	NA	0.046	0.092288679	0	9.137	Used_results_from_the_North_Carolina_design_in_Tables_3_and_4._Summary_stats_in_Table_1.											
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Improved	NA	NA	greenhouse	NA	vegetative	plant_size	stolon	stolon_number	ratio	count	NorthCarolinaII	narrowsense	24	288	-0.1	24.60	406	NA	-40.6	-6.708969529	0	73.799	Used_results_from_the_North_Carolina_design_in_Tables_3_and_4._Summary_stats_in_Table_1.											
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Improved	NA	NA	greenhouse	NA	vegetative	plant_size	stolon	stolon_dry_weight	ratio	mass_volume	NorthCarolinaII	narrowsense	24	288	-0.22	0.58	1.49	NA	-0.328	-97.50297265	0	540.698	Used_results_from_the_North_Carolina_design_in_Tables_3_and_4._Summary_stats_in_Table_1.											
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Improved	NA	NA	greenhouse	NA	vegetative	leaf_size	leaf_width	leaf_width	ratio	linear	NorthCarolinaII	narrowsense	24	288	0.1	7.80	1.04	NA	0.104	0.170940171	0	1.538	Used_results_from_the_North_Carolina_design_in_Tables_3_and_4._Summary_stats_in_Table_1.											
G2	ØO	ØO	Billington_et_al_1988	Evolution	1988	Poaceae	Holcus	lanatus	Holcus_lanatus	Europe	agricultural	SI	O	NA	NA	NA	0	Wind	Wind	Author_description	Improved	NA	NA	greenhouse	NA	lifehistory	flowering	floweringtime	flowering_time	time	time	NorthCarolinaII	narrowsense	24	288	0.23	33.20	6.87	NA	1.58	0.143344462	0	0.480	Used_results_from_the_North_Carolina_design_in_Tables_3_and_4._Summary_stats_in_Table_1.											
