studyID	enter	check	reference	journal	year	family	genus	epithet	species	where	studytype	SC	matingsystem	tm_species_Moeller	tm_pop	outcrossing_best	matingsystem_certain	pollinator_group	pollinator	mating_system_evidence	population	lat	lon	environment	morph	traitgroup1	traitgroup2	traitgroup3	traitX	traitY	scale	dimension	method	h2type	nfam	n	h2	mean	Vp	CVa	isCor	corA	corP	Va	evolvability	e_on_log	Ie	notes								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	stalk_diameter	flower_number	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.311	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	stalk_diameter	corolla_diameter	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.078	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	stalk_diameter	corolla_tube_length	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.037	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	stalk_diameter	corolla_tube_width	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.029	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	stalk_height	flower_number	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.458	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	stalk_height	corolla_diameter	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.122	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	stalk_height	corolla_tube_length	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.021	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	stalk_height	corolla_tube_width	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.06	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	flower_number	corolla_diameter	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.115	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	flower_number	corolla_tube_length	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.023	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	flower_number	corolla_tube_width	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.016	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	corolla_diameter	corolla_tube_length	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.542	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	corolla_diameter	corolla_tube_width	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.237	NA	NA	NA	NA	NA	NA								
24	ØO	ØO	Gomez_et_al_2009	Evolution	2009	Brassicaceae	Erysimum	mediohispanicum	Erysimum_mediohispanicum	Europe	natural	SC	M	NA	NA	NA	0.5	Generalized	Generalized	Author_description	8_Pops	37.05	-3.28	common_garden	NA	NA	NA	NA	corolla_tube_length	corolla_tube_width	NA	NA	mother_offspring	narrowsense	NA	NA	NA	NA	NA	NA	1	0.486	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	floral	display	flower_number	flowers_per_inflorescence	flowers_per_inflorescence	count	count	familyvariance	broadsense	NA	NA	0.562	13.3	4.68	NA	1	NA	NA	2.63	1.487	0	1.159	Table_1								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	floral	flowersize	petal	petal_length	petal_length	ratio	linear	familyvariance	broadsense	NA	NA	0.871	11.75	1.63	NA	1	NA	NA	1.42	1.029	0	0.152	Table_1								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	floral	fit	male	total_anther	total_anther	ratio	linear	familyvariance	broadsense	NA	NA	0.815	8.87	0.422	NA	1	NA	NA	0.344	0.437	0	0.099	Table_1								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	floral	male	anther	anther_fertile	anther_fertile	ratio	linear	familyvariance	broadsense	NA	NA	0.270	5.02	0.115	NA	1	NA	NA	0.031	0.123	0	0.333	Table_1								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	floral	male	anther	anther_sterile	anther_sterile	ratio	linear	familyvariance	broadsense	NA	NA	0.743	3.55	0.206	NA	1	NA	NA	0.153	1.214	0	0.420	Table_1								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	floral	fit	female	style_length	style_length	ratio	linear	familyvariance	broadsense	NA	NA	0.868	9.34	1.36	NA	1	NA	NA	1.18	1.353	0	0.206	Table_1								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	flowers_per_inflorescence	petal_length	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	flowers_per_inflorescence	total_anther	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	flowers_per_inflorescence	anther_fertile	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	flowers_per_inflorescence	anther_sterile	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	flowers_per_inflorescence	style_length	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	NA	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	petal_length	total_anther	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.808	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	petal_length	anther_fertile	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	1.118	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	petal_length	anther_sterile	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.781	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	petal_length	style_length	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.896	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	total_anther	anther_fertile	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	1.088	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	total_anther	anther_sterile	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	1.066	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	total_anther	style_length	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.727	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	anther_fertile	anther_sterile	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	1.071	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	anther_fertile	style_length	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.845	NA	NA	NA	NA	NA	NA								
31	ØO	ØO	Georgiady_et_al._2002_(QTL)	Genetics	2002	Solanaceae	Lycopersicon	pimpinellifolium	Lycopersicon_pimpinellifolium	NA	interpopulation	SC	M	0.185	NA	0.185	0.5	NA	NA	Outcrossing_rate_range_(0,_0.37)_reported_by_authors	Hybrid_cultivars	NA	NA	greenhouse	NA	NA	NA	NA	anther_sterile	style_length	NA	NA	familyvariance	broadsense	NA	NA	NA	NA	NA	NA	1	0.731	NA	NA	NA	NA	NA	NA								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	vegetative	shape	shape	cotyledon_width_by_length	cotyledon_width_by_length	ratio	ratio	paternalhalfsib	narrowsense	NA	815	0.150	0.420	0.010	NA	1	NA	NA	0.0015	0.850	0	4.819	Mating_system_and_pollinators_from_Lee_and_Lendvin_1990_Heredity								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	floral	fit	tube_length	tube_length	tube_length	ratio	linear	paternalhalfsib	narrowsense	NA	404	0.140	16.000	3.240	NA	1	NA	NA	0.4536	0.177	0	1.088	Mating_system_and_pollinators_from_Lee_and_Lendvin_1990_Heredity								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	floral	flowersize	petal	petal_width	petal_width	ratio	linear	paternalhalfsib	narrowsense	NA	404	0.150	8.700	3.240	NA	1	NA	NA	0.486	0.642	0	3.639	Mating_system_and_pollinators_from_Lee_and_Lendvin_1990_Heredity								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	floral	fitness	seedsize	F1_seed_mass	F1_seed_mass	ratio	mass_volume	paternalhalfsib	narrowsense	NA	1875	0.000	2.010	0.160	NA	1	NA	NA	0	0.000	0	3.960	Mating_system_and_pollinators_from_Lee_and_Lendvin_1990_Heredity								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	floral	fitness	seedsize	F2_seed_mass	F2_seed_mass	ratio	mass_volume	paternalhalfsib	narrowsense	NA	247	0.020	1.620	0.160	NA	1	NA	NA	0.0032	0.122	0	5.975	Mating_system_and_pollinators_from_Lee_and_Lendvin_1990_Heredity								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	floral	flowersize	corolla	corolla_diameter	corolla_diameter	ratio	linear	paternalhalfsib	narrowsense	NA	404	0.000	19.860	11.560	NA	1	NA	NA	0	0.000	0	2.931	Mating_system_and_pollinators_from_Lee_and_Lendvin_1990_Heredity								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	lifehistory	germination	germination	day_to_emergence	day_to_emergence	time	time	paternalhalfsib	narrowsense	NA	855	0.000	40.230	196.000	NA	1	NA	NA	0	0.000	0	12.110	Mating_system_and_pollinators_from_Lee_and_Lendvin_1990_Heredity								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	vegetative	cotyledon_size	cotyledon_area	cotyledon_area	cotyledon_area	ratio	area	paternalhalfsib	narrowsense	NA	815	0.010	42.270	784.000	NA	1	NA	NA	7.84	0.439	0	43.440	Mating_system_and_pollinators_from_Lee_and_Lendvin_1990_Heredity								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	NA	NA	NA	cotyledon_width_by_length	tube_length	NA	NA	paternalhalfsib	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.1	NA	NA	NA	NA	NA	NA								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	NA	NA	NA	cotyledon_width_by_length	petal_width	NA	NA	paternalhalfsib	narrowsense	NA	NA	NA	NA	NA	NA	1	0.14	NA	NA	NA	NA	NA	NA								
39	ØO	ØO	Schwaegerle_and_Levin_1991	Evolution	1991	Polemoniaceae	Phlox	drummondii	Phlox_drummondii	North_America	natural	SI	O	1	0.838	0.838	1	Butterflies	Butterflies	Species_SI,_Outcrossing_rate_reported_in_Watkins_and_Levin_1990,_Heredity	Bastrop	30.12	-97.365	field	NA	NA	NA	NA	tube_length	petal_width	NA	NA	paternalhalfsib	narrowsense	NA	NA	NA	NA	NA	NA	1	1.06	NA	NA	NA	NA	NA	NA								
14	ØO	ØO	Kulbaba_and_Worley_2008	International_Journal_of_Plant_Sciences	2008	Polemoniaceae	Polemonium	brandegei	Polemonium_brandegei	North_America	natural	SI	O	1	1	NA	1	Hummingbirds/Hawkmoths	Hummingbirds/Hawkmoths	Species_SI	Lone_Tree_Gulch	38.54722	-107.190556	greenhouse	NA	floral	fit	tube_length	tube_length	tube_length	ratio	linear	pedigree	narrowsense	22	134	0.125	21.14	4.104	3.39	1	NA	NA	0.513	0.115	0	0.804	Va_given								
14	ØO	ØO	Kulbaba_and_Worley_2008	International_Journal_of_Plant_Sciences	2008	Polemoniaceae	Polemonium	brandegei	Polemonium_brandegei	North_America	natural	SI	O	1	1	NA	1	Hummingbirds/Hawkmoths	Hummingbirds/Hawkmoths	Species_SI	Lone_Tree_Gulch	38.54722	-107.190556	greenhouse	NA	floral	fit	tube_width	tube_diameter	tube_diameter	ratio	linear	pedigree	narrowsense	22	134	0.044	3.45	0.25	3.04	1	NA	NA	0.011	0.092	0	2.008	Va_given								
14	ØO	ØO	Kulbaba_and_Worley_2008	International_Journal_of_Plant_Sciences	2008	Polemoniaceae	Polemonium	brandegei	Polemonium_brandegei	North_America	natural	SI	O	1	1	NA	1	Hummingbirds/Hawkmoths	Hummingbirds/Hawkmoths	Species_SI	Lone_Tree_Gulch	38.54722	-107.190556	greenhouse	NA	floral	fit	female	style_length	style_length	ratio	linear	pedigree	narrowsense	22	134	0.293	21.8	9.409556314	7.62	1	NA	NA	2.757	0.580	0	1.400	Va_given								
14	ØO	ØO	Kulbaba_and_Worley_2008	International_Journal_of_Plant_Sciences	2008	Polemoniaceae	Polemonium	brandegei	Polemonium_brandegei	North_America	natural	SI	O	1	1	NA	1	Hummingbirds/Hawkmoths	Hummingbirds/Hawkmoths	Species_SI	Lone_Tree_Gulch	38.54722	-107.190556	greenhouse	NA	floral	fit	male	anther_height	anther_height	ratio	linear	pedigree	narrowsense	22	134	0.238	21.36	12.18067227	7.97	1	NA	NA	2.899	0.635	0	2.034	Va_given								
14	ØO	ØO	Kulbaba_and_Worley_2008	International_Journal_of_Plant_Sciences	2008	Polemoniaceae	Polemonium	brandegei	Polemonium_brandegei	North_America	natural	SI	O	1	1	NA	1	Hummingbirds/Hawkmoths	Hummingbirds/Hawkmoths	Species_SI	Lone_Tree_Gulch	38.54722	-107.190556	greenhouse	NA	floral	fit	female	tube_length	tube_diameter	NA	NA	pedigree	narrowsense	NA	NA	NA	NA	NA	NA	1	0.997	NA	NA	NA	NA	NA	NA								
14	ØO	ØO	Kulbaba_and_Worley_2008	International_Journal_of_Plant_Sciences	2008	Polemoniaceae	Polemonium	brandegei	Polemonium_brandegei	North_America	natural	SI	O	1	1	NA	1	Hummingbirds/Hawkmoths	Hummingbirds/Hawkmoths	Species_SI	Lone_Tree_Gulch	38.54722	-107.190556	greenhouse	NA	floral	fit	male	tube_length	style_length	NA	NA	pedigree	narrowsense	NA	NA	NA	NA	NA	NA	1	0.309	NA	NA	NA	NA	NA	NA								
14	ØO	ØO	Kulbaba_and_Worley_2008	International_Journal_of_Plant_Sciences	2008	Polemoniaceae	Polemonium	brandegei	Polemonium_brandegei	North_America	natural	SI	O	1	1	NA	1	Hummingbirds/Hawkmoths	Hummingbirds/Hawkmoths	Species_SI	Lone_Tree_Gulch	38.54722	-107.190556	greenhouse	NA	floral	fit	female	tube_length	anther_height	NA	NA	pedigree	narrowsense	NA	NA	NA	NA	NA	NA	1	-0.04	NA	NA	NA	NA	NA	NA								
14	ØO	ØO	Kulbaba_and_Worley_2008	International_Journal_of_Plant_Sciences	2008	Polemoniaceae	Polemonium	brandegei	Polemonium_brandegei	North_America	natural	SI	O	1	1	NA	1	Hummingbirds/Hawkmoths	Hummingbirds/Hawkmoths	Species_SI	Lone_Tree_Gulch	38.54722	-107.190556	greenhouse	NA	floral	fit	male	tube_diameter	style_length	NA	NA	pedigree	narrowsense	NA	NA	NA	NA	NA	NA	1	0.314	NA	NA	NA	NA	NA	NA								
14	ØO	ØO	Kulbaba_and_Worley_2008	International_Journal_of_Plant_Sciences	2008	Polemoniaceae	Polemonium	brandegei	Polemonium_brandegei	North_America	natural	SI	O	1	1	NA	1	Hummingbirds/Hawkmoths	Hummingbirds/Hawkmoths	Species_SI	Lone_Tree_Gulch	38.54722	-107.190556	greenhouse	NA	floral	fit	female	tube_diameter	anther_height	NA	NA	pedigree	narrowsense	NA	NA	NA	NA	NA	NA	1	0.005	NA	NA	NA	NA	NA	NA								
